"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
"18414",2e+05,"2","1","2",32,0,0,0,0,0,0,118532,121068,119122,121402,115419,116749,6000,4500,4300,6000,4400,4500,"0"
"18415",166701.872916456,"1","1","1",40,0,0,0,0,-1,2,63421,40201,13802,0,2242,1850,1619,4000,0,2242,0,4450,"0"
"18416",50000,"2","2","1",34,2,2,2,0,0,0,51041.1217259652,49378,48052,48573,28902,28205,4310,0,2033,1119,985,2000,"0"
"18417",50000,"2","2","1",55,2,0,0,0,0,0,41696,41768,42561,42871,7606,11267,1674,2079,2001,500,4423,4000,"1"
"18418",170000,"1","1","2",39,0,0,0,0,0,0,171160,187853,171095,137986,141319,139463,13000,6154,15000,6000,7000,5000,"0"
"18419",90000,"2","2","1",42,-1,-1,-1,-1,-1,-1,1367,2086,2987,5850,2720,4541,2086,2987,5856,2720,4541,11387,"0"
"18420",230000,"2","1","2",26,-1,0,-1,-1,-1,-1,17532,13033,2688,2688,2688,6393,10000,2688,2688,2688,6393,6504,"0"
"18421",20000,"2","1","2",35.4763469119579,0,0,0,0,0,0,16715,16719,34196,18760,19132,19533,1271,1300,2612,684,709,875,"0"
"18422",210000,"2","2","2",23,0,0,0,0,0,0,9987,14769,16658,21032,19497,3510,5000,5000,5000,8000,2000,4209,"0"
"18423",320000,"1","2","1",32,0,0,0,0,0,0,43265,28007,24986,23844,20650,0,1528,3019,2022,2000,0,82600,"0"
"18424",230000,"2","2","2",28,0,0,0,0,0,0,64992,56763,58020,59580,59224,61867,2500,2500,3000,2000,4000,2000,"0"
"18425",290000,"2","3","2",37,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,"0"
"18426",80000,"2","1","2",25,1,-1,0,0,0,0,-51,68779,70239,72556,75372,75406,72500,2564,3500,4000,3000,3101,"0"
"18427",90000,"2","2","2",23,0,0,0,0,0,0,40145,41194,42197,42726,43802,42761,2000,2000,1502,1737,1500,5050,"1"
"18428",160000,"2","2","2",27,0,0,0,0,0,0,163418,164211,165587,161950,161680,164031,6200,7600,6100,5900,6300,7500,"0"
"18429",130000,"2","2","2",29,0,0,0,0,0,0,113203,114053,117602,119119,120030,122510,4200,5800,5800,4300,4500,4500,"0"
"18430",30000,"2","1","2",26,1,-2,-1,-1,-1,-1,0,0,945,0,197,2995,5495.85623358254,945,0,197,2995,0,"0"
"18431",50000,"1","2","1",26,1,4,3,2,2,3,13294,12799,12311,11816,14014,13506,0,0,0,2394,4828.11669441501,0,"1"
"18432",30000,"2","1","2",23,0,0,0,0,0,0,28239,29974,29841,27592,17569,4059,2500,1011,301,37,17,0,"0"
"18433",3e+05,"2","1","2",28,-2,-2,-2,-2,-2,-2,936,0,744,2826,0,18525,0,744,3000,0,18525,3078,"0"
"18434",280000,"1","1","1",44,1,-2,-2,-2,-2,-1,-136,-496,-856,-1216,-1576,4266,360,360,360,317,6252,8,"0"
"18435",80000,"2","2","1",53,1,2,2,2,0,0,9715,9415,11254,10777,12096,13895,0,2000,0,1500,2000,0,"0"
"18436",60000,"2","3","1",61,0,0,0,0,0,0,28208,29230,30739,30841,28069,27941,1495,2004,2009,1211,2000,1201,"0"
"18437",20000,"1","2","1",52,0,0,0,0,0,0,16361,17368,18546,19283,14821,0,1285,1463,1200,296,0,0,"0"
"18438",180000,"1","1","2",33,0,0,2,0,0,0,33331,35311,31648,23461,20671,17122,5317,23,208,10,51,0,"0"
"18439",166701.872916456,"2","2","1",38,-2,-2,-2,-2,-2,-2,6829,6460,17154,2729,32550,8509,6719,27654,2729,32550,11467,6943,"0"
"18440",20000,"1","2","2",36,0,0,0,2,0,0,16419,17139,20159,19533,19928,19695,1300,3300,0,1000,1000,900,"0"
"18441",50000,"1","2","1",45,0,0,0,0,0,0,50297,49944,48030,32097,31450,29695,1939,1547,1464,1078,1225,1500,"0"
"18442",160000,"2","1","2",35,-1,-1,-1,-1,-1,-2,3027,1116,2179,5468,80,1314,1116,2183,5468,80,1314,0,"0"
"18443",20000,"2","3","1",49,0,0,0,0,0,0,12165,13171,14054,14900,15000,0,1517,1400,1200,300,0,0,"0"
"18444",290000,"2","2","1",39,1,-2,-2,-2,-2,-2,-70,9540,390,3184,390,390,10000,800,5208.03380836871,390,390,6617,"0"
"18445",70000,"2","3","1",57,0,0,0,0,0,0,51041.1217259652,10577,11129,11650,12997,14322,1176,1196,1185,2000,2000,2000,"0"
"18446",50000,"2","2","2",33,0,0,0,0,0,0,16926,17749,18760,19132,19533,19936,1400,1312,684,709,728,709,"0"
"18447",50000,"2","2","3",51,0,-1,0,0,0,-2,10571,2477,3234,2904,0,0,2477,2904,0,0,0,0,"0"
"18448",140000,"1","1","1",38,0,0,0,0,0,0,52684,46479,39949,30051,31124,32375,1692,2438,1464,2124,2375,1547,"0"
"18449",480000,"1","1","1",49,-2,-2,-2,-2,-2,-2,63701,-220,38929,339176,33146,37337,0,39149,344261,33312,37511,31383,"0"
"18450",270000,"2","2","2",26,0,0,0,0,0,0,29951,12211,13533,14391,15255,16273,1300,1533,1391,1255,1273,1000,"0"
"18451",50000,"2","1","2",28,2,2,2,2,2,2,31336,32039,32714,32482,33807,34398,1500,1500,600,2000,1300,1500,"0"
"18452",280000,"2","1","1",36,-1,0,0,-1,-1,-1,17951,18915,7926,17965,24432,10805,6094,7966,18059,24554,18860,17313,"0"
"18453",4e+05,"1","2","2",40,0,0,0,0,0,0,178069,181613,186905,188959,183659,96385,6496,8214,6621,3400,3541,6000,"0"
"18454",2e+05,"2","1","2",29,1,-1,0,0,-1,-1,0,928,1280,1675,97,138,928,1000,1000,97,138,0,"0"
"18455",170000,"2","2","2",38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,330,0,0,0,0,330,1290,"1"
"18456",150000,"2","2","1",35.4763469119579,-2,-2,-2,-2,-2,-2,1106,2199,2997,735,1104,0,1208,1006,50000,1104,0,0,"0"
"18457",220000,"2","2","2",54,-1,0,0,-1,-1,-1,2742,3131,2664,891,1927,4250,1500,1500,891,1927,4250,3000,"0"
"18458",3e+05,"2","4","1",31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"18459",130000,"2","3","1",25,0,0,0,0,0,-1,24885,26196,25476,22394,17907,1739,1740,2000,1209,1120,1739,35,"0"
"18460",260000,"1","1","2",28,1,-1,-1,-1,-1,-1,-1197,48957.3671365772,3780,3202,3754,848,40000,3780,3202,4000,848,5795,"0"
"18461",290000,"1","1","1",36,1,-2,-1,-1,0,0,0,0,568,16166,16726,17427,0,568,16166,1000,1000,1000,"0"
"18462",50000,"2","1","2",26,-1,0,0,0,-2,0,5310,34105,34536,0,0,0,29000,1000,0,0,0,0,"1"
"18463",70000,"2","3","2",30,-1,2,0,0,0,0,71521,68041,68607,27870,28219,28810,0,5809.67036737989,1751,1100,1034,1272,"0"
"18464",170000,"1","2","2",31,0,0,0,0,0,0,24581,25611,26631,27383,27801,31337,1728,1748,1500,1011,4000,0,"0"
"18465",1e+05,"1","3","1",40,2,0,0,2,2,0,77617,80324,86016,87715,85411,87870,4000,7000,4000,0,4000,4000,"0"
"18466",2e+05,"1","1","2",52,0,0,0,0,0,0,115702,113576,109812,104567,100541,96495,5517,5381,3838,3589,3397,3296,"0"
"18467",50000,"2","1","2",25,0,0,-1,-1,-2,-2,14500,0,790,3696,6696,5724,0,790,3696,3000,5724,2271,"0"
"18468",20000,"2","2","2",47,0,0,0,-1,-1,-2,20151,19419,19864,4723,0,0,2000,2013,4731,0,0,0,"0"
"18469",230000,"1","2","1",39,1,-1,0,0,0,-1,-430,48957.3671365772,1982,1982,991,5400,18675,0,991,0,5400,0,"0"
"18470",50000,"1","3","1",49,0,-1,-1,-1,0,0,2522,1173,-88,2912,390,390,1173,0,3000,0,0,780,"0"
"18471",30000,"2","2","2",22,0,0,0,0,0,-2,27447,28623,28700,29300,0,0,1923,1000,600,0,0,0,"1"
"18472",30000,"1","2","2",30,0,0,0,0,0,0,27020,27985,28782,24082,17060,0,1703,1500,1000,1000,0,0,"0"
"18473",30000,"2","1","2",22,0,0,0,2,3,2,8679,9570,11238,9453,9022,8237,1190,1858,800,0,0,500,"1"
"18474",90000,"1","1","1",30,0,0,0,0,0,0,38921,45577,46496,40244,39903,8629,12000,5000,3000,10000,1000,1838,"0"
"18475",310000,"2","2","2",51,-2,-2,-2,-2,-2,-2,107,0,0,235,0,0,0,0,235,0,0,584,"0"
"18476",420000,"2","1","1",47,1,-1,-1,0,0,0,0,14165,53697,50081,44875,42691,14165,55732,1563,1594,1454,1535,"0"
"18477",80000,"2","3","1",50,-1,0,0,2,2,2,67328,69356,73445,74645,73330,78032,3113,5809.67036737989,3000,0,6103,0,"1"
"18478",230000,"2","1","1",38,0,-1,-1,-1,-1,-1,12907,316,1156,316,316,316,316,1156,316,316,316,316,"0"
"18479",170000,"1","3","1",45,0,0,0,0,0,0,165315,170562,170024,32898,34869,73932,8000,4000,3000,2500,5000,3000,"0"
"18480",310000,"1","1","2",32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,"0"
"18481",170000,"2","2","1",26,0,0,0,0,0,0,55658,48292,23264,12346,28910,13837,5000,1000,375,18785,757,259,"0"
"18482",210000,"1","2","1",44,-2,-2,-2,-2,-2,-2,245,245,141,-104,-104,-104,245,141,88,0,0,0,"0"
"18483",50000,"1","3","2",29,0,0,0,0,0,0,46803,47796,49024,50192,49515,48038,1772,2000,2100,5400,8174,1687,"0"
"18484",150000,"1","1","2",39,0,0,0,0,0,0,146736,149030,148258,106114,105951,78487,7027,6000,3220,3600,2670,2618,"0"
"18485",40000,"1","2","1",38,2,2,2,2,2,2,33152,33623,34773,33917,36704,40404,1300,2000,0,3500,4471,0,"1"
"18486",150000,"1","2","2",35,0,0,0,0,0,0,66662,61331,56523,56737,51005,47471,2116,2549,2406,2000,1655,2111,"0"
"18487",1e+05,"2","1","2",36,0,0,2,0,0,2,10672,11025,5791,3623,5554,5309,2355,0,500,2000,0,1000,"0"
"18488",220000,"2","1","1",24,2,3,0,2,2,0,184761,178939,183158,183890,179764,181627,0,10000,6300,0,6118,6097,"1"
"18489",50000,"2","2","2",24,2,0,0,0,0,0,51041.1217259652,48384,49450,49706,9472,9671,2078,2144,1400,339,352,500,"1"
"18490",50000,"1","2","2",25,0,0,0,0,0,0,11669,12665,12905,13498,13993,13854,1502,1522,1505,1000,1000,1000,"0"
"18491",180000,"1","3","1",39,0,0,0,0,0,2,122187,123790,125258,125214,131276,114050,6000,6000,4400,9000,0,4000,"1"
"18492",10000,"1","3","2",24,1,2,2,2,2,2,7826,8745,8440,9229,8969,8819,1200,0,900,0,2000,0,"0"
"18493",50000,"1","2","2",28,0,0,0,0,0,0,2940,3989,5116,4425,6353,15829,1100,5809.67036737989,2000,2000,10000,1000,"0"
"18494",20000,"2","2","2",23,0,0,0,0,0,0,16740,17451,18141,18239,18302,18337,1600,1600,1000,663,654,651,"0"
"18495",80000,"1","3","1",52,0,0,2,2,0,0,27308,29536,31756,30946,31830,0,3000,3000,0,1700,0,0,"0"
"18496",30000,"2","2","1",35,0,0,0,0,0,0,25485,26503,27486,25663,26979,24306,1447,1430,1684,2000,892,2000,"0"
"18497",90000,"2","2","2",23,0,0,0,0,-1,-1,88015,69701,52046,42541,8571,4653,5640,16021,13280,8571,19653,12000,"0"
"18498",150000,"2","2","1",32,0,0,0,-2,-2,-2,21274,22704,0,0,0,0,11540,0,0,0,0,0,"0"
"18499",240000,"2","3","1",38,0,0,2,0,0,0,107148,113396,110084,112272,114779,116920,9500,0,4019,4317,4204,4314,"1"
"18500",130000,"2","2","1",39,0,0,0,0,0,0,125816,125804,124030,119966,89588,91178,7166,7501,6621,3501,3501,3612,"0"
"18501",20000,"2","1","2",26,0,0,0,0,0,0,17921,18362,19669,16479,16694,17334,1333,1640,1506,721,1000,1000,"0"
"18502",130000,"2","3","1",42,-1,-1,-1,0,0,-2,2551,0,59892,60000,0,0,0,59892,1200,0,0,0,"1"
"18503",5e+05,"2","2","1",31,-1,-1,-1,0,0,0,2181,5625,60201,45299,40940,16923,5700,60207,1000,838,4476,24236,"0"
"18504",130000,"1","3","1",51,0,0,0,0,0,0,124626,121645,125789,128159,123121,123323,4500,6100,6000,5000,4600,5000,"0"
"18505",60000,"2","2","2",48,0,0,0,0,0,0,86550,82592,77423,70653,22552,23708,3000,3000,3000,5000,3000,3000,"0"
"18506",120000,"1","1","2",41,0,0,0,0,0,2,113796,116467,116060,115711,121575,120940,6000,4500,4500,7900,3000,4023,"0"
"18507",160000,"2","1","1",41,-1,-1,-1,-1,-1,-1,24411,7944,1080,0,40100,18899,7944,1080,0,40100,18899,4180,"0"
"18508",430000,"1","1","1",42,-2,-2,-2,-2,-2,-2,11362,11461,5741,8897,1350,10184,11461,5745,8935,1350,10184,4190,"0"
"18509",20000,"2","2","1",31,2,2,2,2,2,0,17727,18840,18255,20129,19528,40068,1700,0,2500,0,800,792,"0"
"18510",2e+05,"2","3","1",29,2,2,2,2,0,0,128649,131059,132120,128669,131499,143020,6000,4600,0,4800,13700,500,"1"
"18511",1e+05,"2","3","1",36,0,0,0,0,0,0,102505,101554,101827,100055,80923,81249,3830,4100,4510,3186,2886,3020,"0"
"18512",240000,"1","1","1",35,0,0,0,0,0,0,188964,183744,168683,155064,148969,148619,8000,6017,6900,5250,5400,6200,"0"
"18513",240000,"1","1","2",41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,"0"
"18514",150000,"2","1","2",25,0,0,2,2,2,2,129911,140013,137279,43048.5446433073,146986,149805,12200,1000,10400,5600,5400,5000,"1"
"18515",180000,"1","1","2",29,1,-2,-1,-1,-2,-2,-366,-366,834,-96,-96,-96,0,1200,5208.03380836871,0,0,0,"0"
"18516",450000,"1","1","1",30,0,0,-2,-2,-2,-2,25244,0,0,0,0,0,0,0,0,0,0,134745,"0"
"18517",180000,"2","2","2",32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"18518",20000,"2","2","2",30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"18519",230000,"2","1","2",27,0,0,0,0,0,0,70327,66310,54176,42944,40391,35820,2963,1941,1534,1532,1565,1330,"0"
"18520",30000,"1","2","3",49,0,0,0,0,0,0,12939,14128,15354,5023,5275,54,1405,1631,300,375,54,1000,"0"
"18521",180000,"2","1","2",29,-1,-1,-1,-1,-1,-1,9418,-897,2331,3596,3125,2702,0,5028,6411,3155,2702,10909,"0"
"18522",20000,"2","1","2",46,0,0,0,0,0,0,12146,7698,6005,6411,3125,3164,1273,1039,1000,123,101,48,"0"
"18523",230000,"2","2","2",29,0,-1,-1,-1,-1,-1,0,4375,1225,401,2460,804,4375,1225,401,2460,804,708,"0"
"18524",240000,"2","1","2",29,0,0,0,0,0,0,236883,241574,244010,239778,191762,196015,8636,9303,8159,5449,5900,5323,"0"
"18525",50000,"2","2","1",34,2,2,2,2,2,2,43664,44654,45650,46320,45290,48322,2000,2000,1700,0,3760,1700,"0"
"18526",20000,"1","3","2",26,8,7,6,5,4,3,43340,42619,35381,31539,27409,23567,0,0,0,0,0,300,"0"
"18527",90000,"1","2","1",31,0,0,0,0,-2,-2,5287,7525,10360,0,0,0,2500,3000,0,0,0,0,"0"
"18528",360000,"2","2","2",39,-1,2,2,-2,-2,-2,655,655,0,0,0,0,0,0,0,0,0,0,"0"
"18529",120000,"2","1","2",29,-1,-1,-1,-1,-1,-1,328,413,3007,1927,1838,2472,417,3012,1927,1838,2472,2341,"0"
"18530",50000,"2","2","2",38,0,0,0,0,0,-1,41724,92054,50120,19587,10577,7533,5000,5120,10292,5577,7533,1000,"0"
"18531",20000,"1","3","2",24,0,0,0,0,0,-2,14628,16391,18045,18055,0,0,3000,2000,1000,0,0,0,"0"
"18532",5e+05,"2","1","2",29,0,0,0,0,2,2,201500,196051,161342,154127,149472,139130,10000,7031,10100,5663,0,4448,"0"
"18533",180000,"2","2","1",27,2,2,0,0,0,0,186895,167768,125879,119283,117515,109499,0,6000,3663,3700,3400,2771,"1"
"18534",470000,"2","1","1",61,-2,-2,-2,-2,-2,-2,228,5215,3161,762,3637,16847,5241,3176,766,3673,16906,1437,"0"
"18535",280000,"2","2","1",40,-1,-1,-1,-1,-1,2,415,415,415,565,830,415,415,415,565,830,0,415,"0"
"18536",90000,"2","1","1",43,0,0,0,0,2,2,58043,61485,62540,81123,80073,82472,5003,5000,20000,10,10104,87,"1"
"18537",130000,"2","2","2",26,1,2,0,0,0,0,99290,96811,99330,94501,91503,91064,0,5000,3358,3500,6000,3500,"1"
"18538",360000,"1","3","1",37,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,5495.85623358254,5809.67036737989,390,390,390,780,"0"
"18539",230000,"2","1","2",33,0,0,0,0,0,0,172567,48957.3671365772,133263,114889,117139,120252,7000,6000,4500,4000,5000,4500,"0"
"18540",380000,"2","1","1",35,-1,0,-1,-1,-1,-1,472,14985,10472,39993,25356,39772,14985,10472,39993,25356,39772,54002,"0"
"18541",150000,"1","1","1",51,0,0,0,0,0,0,92766,94732,96940,46349,47360,38798.6761096804,4000,4000,1482,1577,2000,1500,"0"
"18542",2e+05,"2","2","2",32,0,0,0,0,0,0,150204,153189,156406,159650,163625,167790,5479,5682,5850,6625,6790,6235,"0"
"18543",70000,"2","2","2",30,0,0,0,0,0,0,3878,4957,6209,6338,6587,6828,1300,1500,380,500,500,800,"0"
"18544",120000,"1","1","2",26,0,0,0,0,0,0,19544,24230,28022,29249,29926,35357,5000,4200,2000,1300,6000,6000,"0"
"18545",360000,"2","2","1",36,0,0,0,0,0,0,16557,18369,20067,48307,12918,12375,3000,2000,29079,1066,1000,1000,"0"
"18546",140000,"2","2","2",50,0,0,0,0,0,0,128949,133778,131241,25994,25769,24552,7000,6000,3000,5000,4000,6000,"1"
"18547",90000,"1","1","2",33,-1,-1,2,-1,-1,2,1650,721,421,2754,309,159,721,0,2833,1000,0,2000,"0"
"18548",2e+05,"1","1","1",43,0,0,2,0,0,0,142291,152679,148682,146505,150963,146553,14200,0,7000,7000,6500,11000,"0"
"18549",80000,"2","3","1",55,0,0,0,0,0,0,78573,69116,64325,59653,55159,56277,3001,2500,2000,2000,2000,2000,"0"
"18550",1e+05,"2","3","1",51,-1,-1,-1,-1,-1,-1,200,100,46900.9004791929,245,3210,318,100,197,245,3210,318,797,"0"
"18551",20000,"1","2","2",25,2,2,2,2,0,0,8880,9889,10087,9585,10082,10965,1500,700,0,1000,1400,0,"0"
"18552",50000,"2","2","1",30,0,0,0,0,0,2,25422,26456,27835,29070,30891,54741,1450,1800,2000,2600,0,2020,"1"
"18553",30000,"1","3","2",51,0,0,0,0,0,2,24070,25358,26447,26946,28957,29408,2000,1800,1300,2400,1000,1000,"0"
"18554",360000,"2","1","1",46,1,-1,-1,-2,-2,-2,-8,859,-820,-813,-2292,-2292,867,0,7,0,0,0,"0"
"18555",2e+05,"1","1","2",30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"18556",20000,"1","2","1",64,-1,-1,-1,-1,-1,-1,528,0,264,264,255,678,0,264,264,255,687,0,"1"
"18557",120000,"1","1","2",34,0,0,0,2,0,0,32773,28002,32493,16258,8871,2000,1509,5000,7,0,2000,1666,"0"
"18558",50000,"2","2","2",24,0,-1,-1,0,0,-2,14814,9631,36631,29150,0,0,10755,36671,583,0,0,0,"0"
"18559",10000,"1","3","1",43,0,0,0,-2,-2,-2,8802,10400,0,0,0,0,2000,0,0,0,0,0,"0"
"18560",20000,"1","3","2",38,0,0,0,0,0,0,18878,19286,18977,18335,18718,18475,1318,1289,647,669,664,682,"0"
"18561",230000,"2","2","2",24,-1,-1,-2,-1,0,-1,2360,0,0,4135,814,2294,0,0,4135,0,2294,7368,"0"
"18562",5e+05,"2","1","1",34,-2,-2,-1,2,2,-2,0,0,3500,3500,0,0,0,3500,0,0,0,0,"1"
"18563",140000,"2","2","1",39,-1,-1,-1,0,0,0,1007,3680,4214,3790,3357,3426,3685,4214,76,67,69,1376,"0"
"18564",1e+05,"1","3","1",35,0,0,0,0,0,0,94467,96521,98728,74239,75704,55704,3627,3938,2515,2516,4022,2032,"0"
"18565",160000,"2","1","2",27,-2,-2,-2,-2,-2,-2,1040,1188,1276,372,372,372,1320,1276,372,372,372,372,"0"
"18566",260000,"2","1","2",36,-1,-1,-1,0,0,0,5160,0,15362,21068,27669,32202,0,15362,10000,7000,5000,5000,"0"
"18567",360000,"2","2","1",43,-1,-1,-1,-1,-1,-1,1999,10145,4005,19158,3569,31171,10145,4723,19158,3569,31171,3283,"0"
"18568",2e+05,"2","2","2",32,-1,-1,-1,-1,-1,-1,2147,1173,912,1140,293,0,1173,912,5208.03380836871,293,0,308,"0"
"18569",210000,"2","1","1",33,0,0,0,0,0,0,17420,16182,14109,10955,11217,11367,1236,1613,1000,552,607,1500,"0"
"18570",360000,"2","2","2",37,0,0,0,0,0,0,292725,48957.3671365772,301181,303398,289602,289457,10638,11115,10700,9820,9902,9910,"0"
"18571",2e+05,"2","1","2",29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"18572",280000,"1","1","2",36,-2,-2,0,-2,-2,-2,198,1979,500,55176,5950,289,1979,500,55176,5950,289,6757,"0"
"18573",170000,"1","3","1",43,-1,-1,-1,-1,-2,-2,19247,1230,2910,0,0,0,1230,2910,0,0,0,0,"0"
"18574",70000,"2","3","1",34,1,2,0,0,0,0,76023,73213,68034,68602,30252,47363,0,3000,3000,1508,20000,2500,"0"
"18575",30000,"2","2","2",21,0,0,0,0,0,0,26757,26831,26620,26134,26865,25752,1520,1339,852,2067,1400,100,"0"
"18576",70000,"2","1","2",27,0,0,2,0,0,0,72227,68097,65636,66114,66142,68380,6000,0,3000,2500,4100,4100,"0"
"18577",220000,"1","1","2",34,0,0,-1,-1,-1,0,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0,"0"
"18578",5e+05,"1","1","2",38,-2,-2,-2,-2,-1,0,0,0,0,218,11959,13692,0,0,218,11959,2000,403,"0"
"18579",130000,"1","1","2",29,0,0,0,0,0,0,81907,83620,85327,87021,88843,90618,3034,3096,3112,3222,3250,3357,"1"
"18580",80000,"2","3","2",40,2,2,0,0,0,0,81428,78041,75945,61740,29089,28267,4,3716,2000,1000,1000,2000,"1"
"18581",170000,"2","2","2",31,0,0,0,0,-2,-1,63948,62090,63000,0,0,3300,5000,4000,0,0,3300,0,"0"
"18582",50000,"2","2","1",22,0,0,0,0,0,0,48255,41550,35553,43048.5446433073,25975,900,2400,1842,1000,1928,900,31150,"0"
"18583",140000,"2","1","2",27,0,0,0,0,0,0,128656,126785,129752,132554,268084,137061,6000,6500,6500,5000,5000,5568,"0"
"18584",30000,"2","2","2",25,3,2,2,2,2,2,9095,10297,9988,11708,11223,12079,1500,0,1892,0,1042,700,"1"
"18585",260000,"2","1","2",40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"18586",30000,"1","2","2",44,2,2,0,0,0,0,44072,39489,36794,33991,30820,29323,0,1820,1600,1012,2586,2656,"0"
"18587",20000,"1","2","1",40,-1,-1,-1,-1,-1,-1,836,836,390,390,390,390,836,390,390,390,390,30500,"1"
"18588",340000,"2","2","1",57,-1,-1,-1,-1,-1,-1,16729,8942,10301,20793,14817,4614,8942,10321,20793,14817,4614,7005,"0"
"18589",150000,"2","2","1",43,-2,-2,-2,-2,-2,-2,5446,6671,4839,807,28023,7613,6682,6095,807,28023,7613,4331,"0"
"18590",150000,"1","3","1",37,-1,-1,-1,-1,-1,-1,8027,7121,10292,3141,7522,3929,7129,11000,3141,7531,3929,0,"0"
"18591",120000,"1","2","1",39,0,0,0,2,2,2,93673,95590,101562,94307,40210.403400777,81617,4375,8485,524,6004,5,3073,"0"
"18592",50000,"2","2","1",24,0,0,0,0,0,0,7052,2105,7358,2912,2881,553,2003,7000,2900,2500,400,0,"0"
"18593",340000,"1","2","1",37,0,0,0,0,0,0,71934,78695,80831,81589,83546,85362,8000,4000,3000,3300,3300,4000,"0"
"18594",40000,"1","3","1",50,1,2,0,-1,-1,-2,35879,34625,36757,20650,0,0,0,3078,21650,0,0,0,"1"
"18595",30000,"2","3","1",34,0,0,-1,2,-1,0,8090,0,3398,2855,2115,521,0,6253,0,2115,0,2000,"1"
"18596",50000,"1","3","1",55,0,0,-2,-2,-2,-2,30900,0,0,0,0,0,0,0,0,4796.35716810584,0,0,"1"
"18597",30000,"1","1","1",35,1,2,2,2,-1,0,18829,19223,20599,15642,23789,20562,1000,2014,6,25700,800,1989,"1"
"18598",180000,"2","2","2",29,0,0,0,2,0,0,172271,179760,180488,142201,141826,125974,11600,9635,0,5245,5172,3726,"1"
"18599",360000,"1","2","2",28,-1,-1,-1,-1,-1,-1,7156,9780,6672,11201,9718,8781,9849,6712,11244,9747,4828.11669441501,11872,"0"
"18600",80000,"1","3","2",59,0,0,0,0,0,0,78651,80199,82036,82031,81535,81586,3454,3725,3722,3228,3281,3374,"0"
"18601",3e+05,"1","1","2",30,-2,-2,-2,-2,-2,-2,901,901,901,1075,0,66,901,901,1075,0,66,66,"0"
"18602",130000,"1","3","2",34,0,0,0,0,0,0,10557,12069,14849,17585,17990,20682,2000,3000,3000,1000,3000,3000,"0"
"18603",150000,"2","3","1",57,-1,-1,-1,-1,-1,-1,5483,9136,17348,6456,12256,8156,9136,17348,6456,12256,8156,5256,"0"
"18604",2e+05,"2","2","2",24,0,0,0,0,0,-2,19326,20330,21362,22000,2000,950,1330,1362,1000,2000,950,0,"0"
"18605",130000,"1","2","2",29,0,0,0,0,0,2,111731,108635,108842,110236,114763,118884,6000,6000,5000,6800,6500,0,"0"
"18606",250000,"2","2","2",24,2,0,0,0,0,0,69770,70954,70681,69497,41367,17004,3562,1914,1517,2000,8001,295,"1"
"18607",5e+05,"1","1","1",43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"18608",210000,"1","1","2",41,0,-1,0,-2,-2,-2,62261,6615,0,0,0,0,6615,0,0,0,0,0,"0"
"18609",20000,"2","2","1",27,0,0,-1,-1,-2,-2,7286,2160,780,0,0,0,1006,780,0,0,0,0,"0"
"18610",2e+05,"1","2","2",33,-1,-1,-1,-1,-1,0,18044,390,20718,390,390,390,390,20718,390,390,390,540,"1"
"18611",30000,"2","2","1",22,2,2,0,0,0,2,28574,14220,14188,7058,7976,7734,0,1230,1000,1000,0,2000,"1"
"18612",180000,"1","3","1",58,2,2,2,2,2,2,36086,37196,36322,38808,39474,40297,2000,0,3405,1600,1600,1700,"1"
"18613",150000,"2","1","1",32,0,0,0,0,0,0,23364,22846,25779,22303,16981,38798.6761096804,1450,5779,1300,700,1000,1000,"0"
"18614",210000,"1","2","1",39,-1,-1,-2,-2,-2,-2,7128,3605,4308,3713,5133,5749,3623,4315,3713,5133,5749,6762,"0"
"18615",170000,"2","2","1",25,0,-1,0,0,-1,-1,1906,3970,3406,1703,495,6616,4000,2703,0,495,6616,495,"0"
"18616",30000,"1","2","1",32,0,0,0,2,0,0,22503,24802,29367,28108,26717,11693,3000,5000,0,1003,1000,1000,"0"
"18617",350000,"2","2","1",43,-2,-2,-2,-2,-2,-1,2124,3027,2448,4590,0,430,3048,2460,4616,0,430,430,"0"
